last_order_date|distinct_weeks|days_since_last_order|user_recency_score|user_frequency_score
2020-11-12|6|49|1|3
2020-12-26|8|5|5|4
2020-09-19|4|103|1|2
2020-11-10|6|51|1|3
2020-12-10|9|21|3|5
2020-12-30|8|1|5|4
2020-11-11|6|50|1|3
2020-09-11|3|111|1|1
2020-12-23|3|8|5|1
2020-12-15|6|16|4|3
2020-11-10|4|51|1|2
2020-08-29|3|124|1|1
2020-12-19|9|12|4|5
2020-09-04|5|118|1|2
2020-12-24|10|7|5|5
2020-12-01|8|30|2|4
2020-12-08|5|23|3|2
2020-11-17|7|44|2|4
2020-12-08|6|23|3|3
2020-12-25|15|6|5|5
2020-12-22|7|9|4|4
2020-12-16|7|15|4|4
2020-12-10|5|21|3|2
2020-12-02|3|29|2|1
2020-11-29|7|32|2|4
2020-12-23|8|8|5|4
2020-12-06|3|25|3|1
2020-12-30|7|1|5|4
2020-12-30|8|1|5|4
2020-12-12|11|19|3|5
2020-12-24|12|7|5|5
2020-12-15|7|16|4|4
2020-12-12|11|19|3|5
2020-10-26|5|66|1|2
2020-12-17|5|14|4|2
2020-11-17|6|44|2|3
2020-12-05|10|26|3|5
2020-12-27|5|4|5|2
2020-12-29|7|2|5|4
2020-12-13|7|18|3|4
2020-08-17|3|136|1|1
2020-09-27|3|95|1|1
2020-12-12|7|19|3|4
2020-12-23|7|8|5|4
2020-12-27|8|4|5|4
2020-12-17|10|14|4|5
2020-12-27|3|4|5|1
2020-07-14|2|170|1|1
2020-10-02|4|90|1|2
2020-11-27|8|34|2|4
2020-12-20|8|11|4|4
2020-11-06|3|55|1|1
2020-11-17|8|44|2|4
2020-08-03|2|150|1|1
2020-12-01|4|30|2|2
2020-12-06|8|25|3|4
2020-12-27|4|4|5|2
2020-10-14|4|78|1|2
2020-10-11|3|81|1|1
2020-12-20|3|11|4|1
2020-12-20|7|11|4|4
2020-09-12|4|110|1|2
2020-12-22|6|9|4|3
2020-12-27|3|4|5|1
2020-12-18|12|13|4|5
2020-12-26|5|5|5|2
2020-11-10|3|51|1|1
2020-12-15|7|16|4|4
2020-12-12|8|19|3|4
2020-12-19|4|12|4|2
2020-12-27|3|4|5|1
2020-11-25|4|36|2|2
2020-12-17|12|14|4|5
2020-12-05|7|26|3|4
2020-12-13|4|18|3|2
2020-11-11|4|50|1|2
2020-11-17|9|44|2|5
2020-12-04|6|27|2|3
2020-11-23|10|38|2|5
2020-12-24|5|7|5|2
2020-12-13|9|18|3|5
2020-09-20|4|102|1|2
2020-12-13|4|18|3|2
2020-11-03|7|58|1|4
2020-07-05|2|179|1|1
2020-12-19|5|12|4|2
2020-12-19|6|12|4|3
2020-12-13|6|18|3|3
2020-11-26|3|35|2|1
2020-10-16|2|76|1|1
2020-12-17|5|14|4|2
2020-11-09|2|52|1|1
2020-11-25|5|36|2|2
2020-12-09|7|22|3|4
2020-11-29|2|32|2|1
2020-12-14|4|17|3|2
2020-12-28|6|3|5|3
2020-11-09|5|52|1|2
2020-12-13|6|18|3|3
2020-12-09|4|22|3|2
2020-11-25|3|36|2|1
2020-09-30|5|92|1|2
2020-10-11|4|81|1|2
2020-12-22|9|9|4|5
2020-06-01|1|213|1|1
2020-10-31|4|61|1|2
2020-11-03|5|58|1|2
2020-11-25|6|36|2|3
2020-12-01|4|30|2|2
2020-12-19|6|12|4|3
2020-12-21|7|10|4|4
2020-12-30|11|1|5|5
2020-11-20|5|41|2|2
2020-11-13|4|48|1|2
2020-12-17|6|14|4|3
2020-12-08|8|23|3|4
2020-09-23|2|99|1|1
2020-12-25|7|6|5|4
2020-12-10|4|21|3|2
2020-12-16|4|15|4|2
2020-11-25|2|36|2|1
2020-11-22|3|39|2|1
2020-12-06|7|25|3|4
2020-09-28|3|94|1|1
2020-12-14|3|17|3|1
2020-12-20|9|11|4|5
2020-12-16|6|15|4|3
2020-12-10|11|21|3|5
2020-08-25|3|128|1|1
2020-12-01|2|30|2|1
2020-11-15|3|46|2|1
2020-11-10|5|51|1|2
2020-11-20|5|41|2|2
2020-12-29|10|2|5|5
2020-12-26|4|5|5|2
2020-12-27|5|4|5|2
2020-12-13|8|18|3|4
2020-12-09|5|22|3|2
2020-12-19|12|12|4|5
2020-09-30|2|92|1|1
2020-10-08|3|84|1|1
2020-10-20|2|72|1|1
2020-12-14|6|17|3|3
2020-11-24|7|37|2|4
2020-11-29|6|32|2|3
2020-12-02|5|29|2|2
2020-12-29|6|2|5|3
2020-12-18|5|13|4|2
2020-12-08|8|23|3|4
2020-12-10|5|21|3|2
2020-10-11|4|81|1|2
2020-10-19|6|73|1|3
2020-12-11|4|20|3|2
2020-09-24|6|98|1|3
2020-12-19|9|12|4|5
2020-10-01|3|91|1|1
2020-11-28|6|33|2|3
2020-12-06|7|25|3|4
2020-11-25|3|36|2|1
2020-12-11|5|20|3|2
2020-12-15|5|16|4|2
2020-11-15|3|46|2|1
2020-12-17|8|14|4|4
2020-12-31|3|0|5|1
2020-12-27|6|4|5|3
2020-12-01|7|30|2|4
2020-12-16|6|15|4|3
2020-10-11|4|81|1|2
2020-12-27|5|4|5|2
2020-12-17|8|14|4|4
2020-12-31|9|0|5|5
2020-10-25|5|67|1|2
2020-12-26|10|5|5|5
2020-12-27|16|4|5|5
2020-12-12|5|19|3|2
2020-12-08|4|23|3|2
2020-10-26|6|66|1|3
2020-12-06|5|25|3|2
2020-12-22|7|9|4|4
2020-12-12|3|19|3|1
2020-12-12|8|19|3|4
2020-12-27|10|4|5|5
2020-12-04|12|27|2|5
2020-12-29|9|2|5|5
2020-11-22|10|39|2|5
2020-12-09|4|22|3|2
2020-12-12|4|19|3|2
2020-11-23|8|38|2|4
2020-11-26|4|35|2|2
2020-12-19|5|12|4|2
2020-11-13|3|48|1|1
2020-12-18|5|13|4|2
2020-12-16|9|15|4|5
2020-12-30|5|1|5|2
2020-12-16|6|15|4|3
2020-12-07|2|24|3|1
2020-12-12|6|19|3|3
2020-12-01|4|30|2|2
2020-12-15|6|16|4|3
2020-12-15|6|16|4|3
2020-12-29|12|2|5|5
2020-11-23|4|38|2|2
2020-12-27|10|4|5|5
2020-12-02|9|29|2|5
2020-10-30|2|62|1|1
2020-12-05|10|26|3|5
2020-10-18|4|74|1|2
2020-12-23|7|8|5|4
2020-12-13|9|18|3|5
2020-12-18|9|13|4|5
2020-11-21|5|40|2|2
2020-11-21|8|40|2|4
2020-12-16|6|15|4|3
2020-12-29|8|2|5|4
2020-08-28|2|125|1|1
2020-12-27|11|4|5|5
2020-12-13|10|18|3|5
2020-12-06|2|25|3|1
2020-10-23|7|69|1|4
2020-12-16|4|15|4|2
2020-12-10|6|21|3|3
2020-12-26|8|5|5|4
2020-12-27|9|4|5|5
2020-10-14|4|78|1|2
2020-12-05|4|26|3|2
2020-12-21|5|10|4|2
2020-12-19|8|12|4|4
2020-12-12|4|19|3|2
2020-12-19|11|12|4|5
2020-12-05|5|26|3|2
2020-12-15|8|16|4|4
2020-12-29|15|2|5|5
2020-12-28|10|3|5|5
2020-12-12|5|19|3|2
2020-12-08|8|23|3|4
2020-10-20|4|72|1|2
2020-11-21|3|40|2|1
2020-11-23|5|38|2|2
2020-12-29|6|2|5|3
2020-12-28|8|3|5|4
2020-12-26|14|5|5|5
2020-12-20|6|11|4|3
2020-10-07|2|85|1|1
2020-12-26|8|5|5|4
2020-12-27|6|4|5|3
2020-11-28|5|33|2|2
2020-11-25|8|36|2|4
2020-12-18|6|13|4|3
2020-12-27|10|4|5|5
2020-12-16|9|15|4|5
2020-12-08|7|23|3|4
2020-11-26|1|35|2|1
2020-12-13|7|18|3|4
2020-12-06|5|25|3|2
2020-10-13|5|79|1|2
2020-12-06|9|25|3|5
2020-12-03|8|28|2|4
2020-12-28|3|3|5|1
2020-11-26|5|35|2|2
2020-12-21|5|10|4|2
2020-12-30|14|1|5|5
2020-12-12|13|19|3|5
2020-12-09|12|22|3|5
2020-10-25|3|67|1|1
2020-12-15|9|16|4|5
2020-12-22|7|9|4|4
2020-11-07|3|54|1|1
2020-09-06|2|116|1|1
2020-11-11|4|50|1|2
2020-12-26|10|5|5|5
2020-12-31|9|0|5|5
2020-10-04|3|88|1|1
2020-12-08|10|23|3|5
2020-10-24|3|68|1|1
2020-12-09|4|22|3|2
2020-12-20|7|11|4|4
2020-10-04|3|88|1|1
2020-12-06|8|25|3|4
2020-12-14|9|17|3|5
2020-12-14|8|17|3|4
2020-12-26|5|5|5|2
2020-12-08|4|23|3|2
2020-08-19|2|134|1|1
2020-12-19|6|12|4|3
2020-12-25|5|6|5|2
2020-11-13|6|48|1|3
2020-11-14|2|47|1|1
2020-12-01|7|30|2|4
2020-12-01|5|30|2|2
2020-12-08|6|23|3|3
2020-12-29|11|2|5|5
2020-12-16|3|15|4|1
2020-12-30|7|1|5|4
2020-11-12|5|49|1|2
2020-12-18|3|13|4|1
2020-12-18|6|13|4|3
2020-12-12|3|19|3|1
2020-11-06|6|55|1|3
2020-12-20|9|11|4|5
2020-11-26|6|35|2|3
2020-08-18|3|135|1|1
2020-09-06|3|116|1|1
2020-12-30|7|1|5|4
2020-11-28|4|33|2|2
2020-11-10|3|51|1|1
2020-12-21|12|10|4|5
2020-12-24|2|7|5|1
2020-11-03|5|58|1|2
2020-11-24|3|37|2|1
2020-12-21|8|10|4|4
2020-12-01|8|30|2|4
2020-07-19|2|165|1|1
2020-12-14|5|17|3|2
2020-12-17|8|14|4|4
2020-08-30|6|123|1|3
2020-11-23|7|38|2|4
2020-12-26|3|5|5|1
2020-12-31|11|0|5|5
2020-10-11|6|81|1|3
2020-11-30|6|31|2|3
2020-12-11|7|20|3|4
2020-12-01|8|30|2|4
2020-11-10|4|51|1|2
2020-10-29|1|63|1|1
2020-11-07|3|54|1|1
2020-11-20|7|41|2|4
2020-12-30|8|1|5|4
2020-12-11|5|20|3|2
2020-12-19|3|12|4|1
2020-12-28|9|3|5|5
2020-12-29|9|2|5|5
2020-12-27|10|4|5|5
2020-12-04|5|27|2|2
2020-11-28|8|33|2|4
2020-12-13|7|18|3|4
2020-11-13|6|48|1|3
2020-12-01|6|30|2|3
2020-12-17|8|14|4|4
2020-12-29|12|2|5|5
2020-12-25|15|6|5|5
2020-12-30|7|1|5|4
2020-07-31|2|153|1|1
2020-12-20|8|11|4|4
2020-12-18|4|13|4|2
2020-12-01|4|30|2|2
2020-10-17|6|75|1|3
2020-12-07|4|24|3|2
2020-12-28|5|3|5|2
2020-12-14|3|17|3|1
2020-11-21|6|40|2|3
2020-12-18|9|13|4|5
2020-11-16|4|45|2|2
2020-12-28|4|3|5|2
2020-12-20|6|11|4|3
2020-10-29|3|63|1|1
2020-12-17|13|14|4|5
2020-12-09|4|22|3|2
2020-12-21|15|10|4|5
2020-11-15|5|46|2|2
2020-08-26|1|127|1|1
2020-12-12|5|19|3|2
2020-12-22|8|9|4|4
2020-11-24|4|37|2|2
2020-12-21|5|10|4|2
2020-12-15|4|16|4|2
2020-11-28|5|33|2|2
2020-08-26|3|127|1|1
2020-12-26|13|5|5|5
2020-11-03|5|58|1|2
2020-11-19|3|42|2|1
2020-07-31|2|153|1|1
2020-12-09|4|22|3|2
2020-12-29|11|2|5|5
2020-12-26|6|5|5|3
2020-11-24|6|37|2|3
2020-12-13|8|18|3|4
2020-12-30|7|1|5|4
2020-11-25|6|36|2|3
2020-10-27|4|65|1|2
2020-12-27|10|4|5|5
2020-11-10|5|51|1|2
2020-12-13|9|18|3|5
2020-12-14|6|17|3|3
2020-12-11|12|20|3|5
2020-11-07|8|54|1|4
2020-12-29|6|2|5|3
2020-11-21|11|40|2|5
2020-12-13|6|18|3|3
2020-12-21|5|10|4|2
2020-08-23|2|130|1|1
2020-12-19|3|12|4|1
2020-12-15|7|16|4|4
2020-12-10|5|21|3|2
2020-07-29|4|155|1|2
2020-12-24|4|7|5|2
2020-11-29|3|32|2|1
2020-12-06|3|25|3|1
2020-12-20|10|11|4|5
2020-12-06|10|25|3|5
2020-10-17|1|75|1|1
2020-12-10|5|21|3|2
2020-10-31|2|61|1|1
2020-08-11|4|142|1|2
2020-12-05|3|26|3|1
2020-10-30|2|62|1|1
2020-12-03|5|28|2|2
2020-12-15|5|16|4|2
2020-12-31|10|0|5|5
2020-12-17|7|14|4|4
2020-11-13|5|48|1|2
2020-12-16|6|15|4|3
2020-12-08|6|23|3|3
2020-12-21|5|10|4|2
2020-12-16|6|15|4|3
2020-12-16|3|15|4|1
2020-12-06|4|25|3|2
2020-12-07|4|24|3|2
2020-11-10|6|51|1|3
2020-12-11|5|20|3|2
2020-12-04|4|27|2|2
2020-12-28|7|3|5|4
2020-12-12|4|19|3|2
2020-12-18|11|13|4|5
2020-11-28|7|33|2|4
2020-12-10|4|21|3|2
2020-12-21|11|10|4|5
2020-12-01|6|30|2|3
2020-12-21|7|10|4|4
2020-12-23|6|8|5|3
2020-11-05|3|56|1|1
2020-12-27|14|4|5|5
2020-10-04|3|88|1|1
2020-10-20|4|72|1|2
2020-08-24|3|129|1|1
2020-12-19|9|12|4|5
2020-11-28|7|33|2|4
2020-11-06|4|55|1|2
2020-12-09|4|22|3|2
2020-12-05|8|26|3|4
2020-10-20|4|72|1|2
2020-08-17|3|136|1|1
2020-12-27|7|4|5|4
2020-11-09|4|52|1|2
2020-12-19|4|12|4|2
2020-11-11|7|50|1|4
2020-11-25|2|36|2|1
2020-10-13|4|79|1|2
2020-12-16|10|15|4|5
2020-12-19|9|12|4|5
2020-12-25|6|6|5|3
2020-12-05|2|26|3|1
2020-12-10|4|21|3|2
2020-12-08|8|23|3|4
2020-12-28|4|3|5|2
2020-11-29|6|32|2|3
2020-10-12|4|80|1|2
2020-11-23|3|38|2|1
2020-12-06|5|25|3|2
2020-12-28|11|3|5|5
2020-11-30|6|31|2|3
2020-12-28|6|3|5|3
2020-09-21|2|101|1|1
2020-12-01|3|30|2|1
2020-11-11|5|50|1|2
2020-12-05|8|26|3|4
2020-12-20|3|11|4|1
2020-08-16|2|137|1|1
2020-12-28|8|3|5|4
2020-12-20|8|11|4|4
2020-12-22|9|9|4|5
2020-12-10|15|21|3|5
2020-11-11|3|50|1|1
2020-12-12|8|19|3|4
2020-12-29|9|2|5|5
2020-11-24|5|37|2|2
2020-12-29|4|2|5|2
2020-11-23|4|38|2|2
2020-12-11|4|20|3|2
2020-12-18|6|13|4|3
2020-10-18|6|74|1|3
2020-10-11|4|81|1|2
2020-10-21|3|71|1|1
2020-12-17|4|14|4|2
2020-12-21|7|10|4|4
2020-09-01|4|121|1|2
2020-12-30|3|1|5|1
2020-11-25|6|36|2|3
2020-12-13|9|18|3|5
2020-11-22|4|39|2|2
2020-12-20|11|11|4|5
2020-11-07|9|54|1|5
2020-10-13|2|79|1|1
2020-12-25|6|6|5|3
2020-11-06|2|55|1|1
2020-12-01|4|30|2|2
2020-11-07|8|54|1|4
2020-10-27|5|65|1|2
2020-11-25|7|36|2|4
2020-12-13|4|18|3|2
2020-12-06|8|25|3|4
2020-08-29|2|124|1|1
2020-12-04|4|27|2|2
2020-12-21|5|10|4|2
2020-12-03|6|28|2|3
2020-12-19|14|12|4|5
2020-12-23|7|8|5|4
2020-07-28|2|156|1|1
2020-11-30|3|31|2|1
2020-11-14|5|47|1|2
2020-12-23|4|8|5|2
2020-12-11|6|20|3|3
2020-12-27|10|4|5|5
2020-12-29|7|2|5|4
2020-12-19|3|12|4|1
2020-12-15|4|16|4|2
2020-12-06|5|25|3|2
2020-12-18|12|13|4|5
2020-11-21|4|40|2|2
2020-12-06|3|25|3|1
2020-12-11|7|20|3|4
2020-11-26|7|35|2|4
2020-12-20|4|11|4|2
2020-12-06|10|25|3|5
2020-12-12|5|19|3|2
2020-12-27|7|4|5|4
2020-12-28|10|3|5|5
2020-12-11|2|20|3|1
2020-11-30|4|31|2|2
2020-10-11|6|81|1|3
2020-12-09|6|22|3|3
2020-07-06|1|178|1|1
2020-12-14|3|17|3|1
2020-10-14|3|78|1|1
2020-11-15|4|46|2|2
2020-11-15|3|46|2|1
2020-12-01|5|30|2|2
2020-11-24|2|37|2|1
2020-11-14|5|47|1|2
2020-12-30|12|1|5|5
2020-11-30|3|31|2|1
2020-12-28|5|3|5|2
2020-12-12|7|19|3|4
2020-12-01|2|30|2|1
2020-12-20|4|11|4|2
2020-12-26|5|5|5|2
2020-11-22|4|39|2|2
2020-12-27|5|4|5|2
2020-12-09|9|22|3|5
2020-12-12|4|19|3|2
2020-10-07|4|85|1|2
2020-11-22|6|39|2|3
2020-11-29|2|32|2|1
2020-09-14|2|108|1|1
2020-11-30|8|31|2|4
2020-12-28|11|3|5|5
2020-11-25|3|36|2|1
2020-11-10|4|51|1|2
2020-11-24|6|37|2|3
2020-12-19|9|12|4|5
2020-12-27|10|4|5|5
2020-11-28|11|33|2|5
2020-12-28|11|3|5|5
2020-06-05|1|209|1|1
2020-12-06|5|25|3|2
2020-11-12|3|49|1|1
2020-12-23|5|8|5|2
2020-12-03|8|28|2|4
2020-12-30|8|1|5|4
2020-11-28|5|33|2|2
2020-10-06|3|86|1|1
2020-12-03|7|28|2|4
2020-12-17|5|14|4|2
2020-09-16|4|106|1|2
2020-12-13|3|18|3|1
2020-12-16|8|15|4|4
2020-11-16|6|45|2|3
2020-12-10|7|21|3|4
2020-10-28|3|64|1|1
2020-08-31|3|122|1|1
2020-12-22|8|9|4|4
2020-11-17|7|44|2|4
2020-12-19|6|12|4|3
2020-12-20|10|11|4|5
2020-11-29|6|32|2|3
2020-12-15|9|16|4|5
2020-12-19|7|12|4|4
2020-11-28|6|33|2|3
2020-12-30|15|1|5|5
2020-10-22|4|70|1|2
2020-06-27|2|187|1|1
2020-12-04|4|27|2|2
2020-11-14|5|47|1|2
2020-12-19|12|12|4|5
2020-12-23|11|8|5|5
2020-12-19|5|12|4|2
2020-12-09|11|22|3|5
2020-12-14|6|17|3|3
2020-11-15|5|46|2|2
2020-12-25|6|6|5|3
2020-12-27|13|4|5|5
2020-12-07|8|24|3|4
2020-12-14|5|17|3|2
2020-12-25|8|6|5|4
2020-11-24|6|37|2|3
2020-12-17|2|14|4|1
2020-12-16|7|15|4|4
2020-10-24|7|68|1|4
2020-08-13|2|140|1|1
2020-12-19|4|12|4|2
2020-10-11|4|81|1|2
2020-11-26|4|35|2|2
2020-12-22|5|9|4|2
2020-11-20|3|41|2|1
2020-12-30|3|1|5|1
2020-12-16|9|15|4|5
2020-08-10|1|143|1|1
2020-08-30|2|123|1|1
2020-12-27|5|4|5|2
2020-12-16|10|15|4|5
2020-12-22|9|9|4|5
2020-11-23|6|38|2|3
2020-12-15|6|16|4|3
2020-12-14|5|17|3|2
2020-10-26|3|66|1|1
2020-12-26|6|5|5|3
2020-11-04|2|57|1|1
2020-12-10|5|21|3|2
2020-10-24|6|68|1|3
2020-12-14|10|17|3|5
2020-12-02|7|29|2|4
2020-11-25|3|36|2|1
2020-12-31|10|0|5|5
2020-12-16|10|15|4|5
2020-12-07|7|24|3|4
2020-12-29|6|2|5|3
2020-11-29|10|32|2|5
2020-12-03|5|28|2|2
2020-11-14|7|47|1|4
2020-12-17|11|14|4|5
2020-12-16|8|15|4|4
2020-12-05|9|26|3|5
2020-12-26|7|5|5|4
2020-12-28|13|3|5|5
2020-11-28|7|33|2|4
2020-12-17|10|14|4|5
2020-07-16|2|168|1|1
2020-12-20|7|11|4|4
2020-12-21|6|10|4|3
2020-12-01|7|30|2|4
2020-12-17|4|14|4|2
2020-12-06|5|25|3|2
2020-10-10|5|82|1|2
2020-12-09|12|22|3|5
2020-12-27|6|4|5|3
2020-12-14|3|17|3|1
2020-11-25|3|36|2|1
2020-12-02|3|29|2|1
2020-11-27|4|34|2|2
2020-11-17|10|44|2|5
2020-12-09|7|22|3|4
2020-11-25|5|36|2|2
2020-12-23|9|8|5|5
2020-10-31|4|61|1|2
2020-12-16|4|15|4|2
2020-12-19|13|12|4|5
2020-12-21|7|10|4|4
2020-12-14|4|17|3|2
2020-06-22|2|192|1|1
2020-12-02|8|29|2|4
2020-12-28|10|3|5|5
2020-12-10|4|21|3|2
2020-12-22|7|9|4|4
2020-12-13|3|18|3|1
2020-12-14|6|17|3|3
2020-12-28|10|3|5|5
2020-12-17|4|14|4|2
2020-12-15|3|16|4|1
2020-09-23|3|99|1|1
2020-12-13|10|18|3|5
2020-12-16|11|15|4|5
2020-09-26|2|96|1|1
2020-12-14|6|17|3|3
2020-12-15|3|16|4|1
2020-12-20|5|11|4|2
2020-10-27|6|65|1|3
2020-12-13|5|18|3|2
2020-12-30|15|1|5|5
2020-12-25|9|6|5|5
2020-12-08|4|23|3|2
2020-11-12|3|49|1|1
2020-12-31|10|0|5|5
2020-12-27|6|4|5|3
2020-12-29|2|2|5|1
2020-12-15|9|16|4|5
2020-12-19|6|12|4|3
2020-06-06|1|208|1|1
2020-12-13|3|18|3|1
2020-12-27|7|4|5|4
2020-11-28|4|33|2|2
2020-11-05|3|56|1|1
2020-12-30|7|1|5|4
2020-12-17|5|14|4|2
2020-12-22|2|9|4|1
2020-12-23|7|8|5|4
2020-10-09|2|83|1|1
2020-12-14|8|17|3|4
2020-11-04|5|57|1|2
2020-12-29|10|2|5|5
2020-10-22|4|70|1|2
2020-10-26|3|66|1|1
2020-12-11|8|20|3|4
2020-12-22|8|9|4|4
2020-12-10|4|21|3|2
2020-12-30|10|1|5|5
2020-12-12|5|19|3|2
2020-12-29|2|2|5|1
2020-12-04|8|27|2|4
2020-12-23|8|8|5|4
2020-12-08|2|23|3|1
2020-11-11|5|50|1|2
2020-12-26|3|5|5|1
2020-12-19|5|12|4|2
2020-11-21|2|40|2|1
2020-12-17|15|14|4|5
2020-12-17|9|14|4|5
2020-12-29|7|2|5|4
2020-12-12|4|19|3|2
2020-12-22|7|9|4|4
2020-12-16|3|15|4|1
2020-12-15|6|16|4|3
2020-12-05|10|26|3|5
2020-11-30|5|31|2|2
2020-12-16|3|15|4|1
2020-11-22|8|39|2|4
2020-11-20|5|41|2|2
2020-11-22|4|39|2|2
2020-12-06|4|25|3|2
2020-11-30|5|31|2|2
2020-12-12|13|19|3|5
2020-12-10|10|21|3|5
2020-12-15|6|16|4|3
2020-11-29|5|32|2|2
2020-11-15|5|46|2|2
2020-12-26|6|5|5|3
2020-11-28|11|33|2|5
2020-12-27|9|4|5|5
2020-12-15|5|16|4|2
2020-12-02|4|29|2|2
2020-12-09|1|22|3|1
2020-11-14|4|47|1|2
2020-12-14|3|17|3|1
2020-12-20|9|11|4|5
2020-12-29|7|2|5|4
2020-12-13|6|18|3|3
2020-12-19|9|12|4|5
2020-12-29|7|2|5|4
2020-11-22|3|39|2|1
2020-12-18|6|13|4|3
2020-12-29|7|2|5|4
2020-12-12|6|19|3|3
2020-12-20|5|11|4|2
2020-12-14|6|17|3|3
2020-12-01|8|30|2|4
2020-12-19|9|12|4|5
2020-12-06|5|25|3|2
2020-12-21|4|10|4|2
2020-12-24|5|7|5|2
2020-12-26|10|5|5|5
2020-11-28|6|33|2|3
2020-12-19|9|12|4|5
2020-09-23|2|99|1|1
2020-12-06|6|25|3|3
2020-12-08|6|23|3|3
2020-11-22|3|39|2|1
2020-12-06|7|25|3|4
2020-12-19|6|12|4|3
2020-12-30|6|1|5|3
2020-11-29|10|32|2|5
2020-11-29|4|32|2|2
2020-12-02|7|29|2|4
2020-12-09|7|22|3|4
2020-12-08|5|23|3|2
2020-12-19|7|12|4|4
2020-11-29|3|32|2|1
2020-12-01|4|30|2|2
2020-12-30|3|1|5|1
2020-09-21|5|101|1|2
2020-11-29|2|32|2|1
2020-12-17|13|14|4|5
2020-12-06|4|25|3|2
2020-12-12|3|19|3|1
2020-10-08|2|84|1|1
2020-12-02|7|29|2|4
2020-11-21|9|40|2|5
2020-12-12|4|19|3|2
2020-12-09|6|22|3|3
2020-12-17|5|14|4|2
2020-11-13|12|48|1|5
2020-12-31|3|0|5|1
2020-12-15|3|16|4|1
2020-12-04|4|27|2|2
2020-08-31|4|122|1|2
2020-11-18|8|43|2|4
2020-12-28|12|3|5|5
2020-12-12|5|19|3|2
2020-12-10|12|21|3|5
2020-12-14|7|17|3|4
2020-10-21|4|71|1|2
2020-12-11|5|20|3|2
2020-12-27|6|4|5|3
2020-12-08|7|23|3|4
2020-12-19|11|12|4|5
2020-12-29|11|2|5|5
2020-12-13|12|18|3|5
2020-12-27|6|4|5|3
2020-12-09|3|22|3|1
2020-09-28|6|94|1|3
2020-12-27|8|4|5|4
2020-12-14|10|17|3|5
2020-12-26|7|5|5|4
2020-12-03|3|28|2|1
2020-12-07|8|24|3|4
2020-12-30|10|1|5|5
2020-12-15|5|16|4|2
2020-12-13|5|18|3|2
2020-12-18|9|13|4|5
2020-12-08|10|23|3|5
2020-11-21|2|40|2|1
2020-09-07|1|115|1|1
2020-09-15|4|107|1|2
2020-12-20|11|11|4|5
2020-11-29|4|32|2|2
2020-12-26|3|5|5|1
2020-11-29|6|32|2|3
2020-12-09|8|22|3|4
2020-11-11|4|50|1|2
2020-12-01|4|30|2|2
2020-12-31|9|0|5|5
2020-11-27|5|34|2|2
2020-12-29|5|2|5|2
2020-10-16|3|76|1|1
2020-12-15|9|16|4|5
2020-12-14|9|17|3|5
2020-12-23|10|8|5|5
2020-12-16|6|15|4|3
2020-12-11|4|20|3|2
2020-11-30|3|31|2|1
2020-09-08|3|114|1|1
2020-10-13|7|79|1|4
2020-12-25|6|6|5|3
2020-11-16|7|45|2|4
2020-12-14|8|17|3|4
2020-08-23|3|130|1|1
2020-10-22|7|70|1|4
2020-12-26|9|5|5|5
2020-11-25|3|36|2|1
2020-12-21|8|10|4|4
2020-12-19|4|12|4|2
2020-12-13|11|18|3|5
2020-11-10|2|51|1|1
2020-11-14|2|47|1|1
2020-08-13|3|140|1|1
2020-10-22|7|70|1|4
2020-12-26|9|5|5|5
2020-12-28|4|3|5|2
2020-11-25|6|36|2|3
2020-12-26|8|5|5|4
2020-12-19|10|12|4|5
2020-12-06|7|25|3|4
2020-11-22|8|39|2|4
2020-12-28|7|3|5|4
2020-09-08|3|114|1|1
2020-11-10|7|51|1|4
2020-12-20|6|11|4|3
2020-12-06|4|25|3|2
2020-12-06|6|25|3|3
2020-10-08|5|84|1|2
2020-12-20|9|11|4|5
2020-09-22|4|100|1|2
2020-12-30|13|1|5|5
2020-12-13|3|18|3|1
2020-12-22|2|9|4|1
2020-12-21|3|10|4|1
2020-12-31|7|0|5|4
2020-12-16|5|15|4|2
2020-12-13|7|18|3|4
2020-12-09|6|22|3|3
2020-12-31|5|0|5|2
2020-12-01|4|30|2|2
2020-12-16|8|15|4|4
2020-12-05|7|26|3|4
2020-12-16|9|15|4|5
2020-07-18|2|166|1|1
2020-12-28|11|3|5|5
2020-11-17|8|44|2|4
2020-11-17|5|44|2|2
2020-12-23|5|8|5|2
2020-12-15|6|16|4|3
2020-12-09|3|22|3|1
2020-11-27|6|34|2|3
2020-10-11|4|81|1|2
2020-12-29|14|2|5|5
2020-12-17|5|14|4|2
2020-12-04|7|27|2|4
2020-12-21|3|10|4|1
2020-12-12|5|19|3|2
2020-12-13|9|18|3|5
2020-12-27|10|4|5|5
2020-09-10|3|112|1|1
2020-10-13|3|79|1|1
2020-12-23|9|8|5|5
2020-12-17|6|14|4|3
2020-11-30|5|31|2|2
2020-08-11|2|142|1|1
2020-12-03|3|28|2|1
2020-11-12|6|49|1|3
2020-12-27|8|4|5|4
2020-10-21|3|71|1|1
2020-12-22|8|9|4|4
2020-12-28|11|3|5|5
2020-09-11|1|111|1|1
2020-11-29|5|32|2|2
2020-09-18|3|104|1|1
2020-12-29|5|2|5|2
2020-12-13|7|18|3|4
2020-12-27|12|4|5|5
2020-12-21|3|10|4|1
2020-12-15|7|16|4|4
2020-10-30|6|62|1|3
2020-12-10|7|21|3|4
