itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2|item_replenishment_rate_nov|categories_replenishment_rate_nov|item_replenishment_rate_dec|categories_replenishment_rate_dec
1905|77|4|1|491|0|66|[1807]|[1072]|1.0|0.11046666598527113|0.5|0.12465251580925525
27272|240|4|1|466|0|-1|||0.0||0.0|
24999|1366|10|2|537|0|1|||||0.0|
21060|1180|4|3|322|0|144|[30, 692, 3268]|[1682, 1557]|0.06666666666666667|0.07507665402545445|0.06666666666666667|0.08421678619706602
31097|19|10|0|503|3|85|[3310, 870, 2995, 3654, 3970, 3934, 3971, 3972, 3424]|[3970, 3971, 3972, 965, 3056, 3189, 3934]|0.0|0.08551477732305944|0.2222222222222222|0.10660785480870359
13421|1180|4|3|322|0|144|[30, 3788, 1060, 3268, 2104, 3937]|[3937, 3624, 1682, 1557, 1565]|0.1891891891891892|0.07610313444690331|0.1891891891891892|0.08373532570184905
2568|74|6|1|491|0|117|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
32302|1429|4|0|101|3|144|[3900, 3901, 3902, 3903, 1462]|[1072, 3900, 3901, 3902, 3903]||0.05825033112792599|0.0|0.06798296640818134
22399|219|4|0|538|-1|144|[3900, 3901, 3902, 3903, 3910, 2253]|[3910, 3504, 3900, 3901, 3902, 3903]||0.04872685363720496||0.05666127359331475
5215|219|4|0|538|-1|144|[3900, 3901, 3902, 3903, 3910, 2253]|[3910, 3504, 3900, 3901, 3902, 3903]||0.04872685363720496||0.05666127359331475
10998|1156|6|1|495|0|146|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
18334|325|6|0|168|3|122|[669, 3973]|[2012, 3973]|0.10294117647058823|0.09814451415266648|0.10526315789473684|0.10566746543210623
4943|615|10|0|503|0|17|[870, 2325]|[275, 965]|0.25|0.08955942740200978|0.21428571428571427|0.09928532314011966
10911|615|10|0|503|0|17|[870, 2325]|[275, 965]|0.1111111111111111|0.08955942740200978|0.2|0.09928532314011966
24795|325|6|0|168|3|122|[664, 669, 3915, 3914, 2209, 3973]|[2209, 3973, 3914, 3915, 1840, 2012]|0.1452991452991453|0.10198358179550045|0.15355805243445692|0.11095810774660801
17539|325|6|0|168|3|122|[669, 3973]|[2012, 3973]|0.07692307692307693|0.09814451415266648|0.043478260869565216|0.10566746543210623
19583|604|6|1|491|0|-1|||0.0||0.0|
30618|941|4|1|87|3|52|[2786, 3974]|[2012, 3974]|0.0|0.139835785454036|0.0|0.17388100367139864
3647|604|6|1|491|0|-1|||0.0||0.0|
18624|1027|10|1|503|0|9|[578, 1889]|[275, 965]|0.25|0.08955942740200978|0.25|0.09928532314011966
19112|82|10|3|513|0|39|||0.0||0.0|
28264|771|10|2|502|0|45|[3262, 3779]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
31600|441|4|1|507|0|143|[2091, 3303]|[298, 678]|0.0|0.046308134639683536|0.0|0.054731820372123235
4340|716|4|1|466|0|-1|[2722, 3625, 3807, 3910, 3911, 3975]|[3910, 3975, 1480, 3911, 2346]|0.0|0.052334813008992884|0.0|0.05629967518459705
18297|815|4|2|510|0|-1|[824, 345]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
18883|1156|6|1|495|0|146|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
7381|615|10|0|503|0|17|[578, 870, 2368]|[275, 965]|0.391304347826087|0.08955942740200978|0.3125|0.09928532314011966
17404|1010|10|0|503|0|85|[2833, 3593, 517, 3915, 3976, 3090, 3424, 3913]|[965, 3976, 3913, 3915, 275, 3189, 2364]|0.0851063829787234|0.09746416469754728|0.08620689655172414|0.10810898368650622
1584|703|10|1|515|0|84|[1176, 732, 1003, 17, 3916]|[252, 3916, 519]|0.13333333333333333|0.07700702216266796|0.11764705882352941|0.08481913844227273
27721|703|10|2|515|0|84|[1176, 732, 1003, 17, 3910]|[252, 3910, 519]|0.0|0.0808991996720312|0.0|0.09076558853091592
28399|604|6|1|491|0|-1||||||
29933|827|10|0|358|0|95|[1300, 2565, 3173]|[2793, 2364]|0.11009174311926606|0.08794081303315221|0.11764705882352941|0.09583124443561011
28434|703|10|1|515|0|84|[1176, 732, 1003, 17, 3910, 3911]|[3911, 252, 3910, 519]|0.0|0.07439786861010052|0.0|0.08276872283883831
20736|604|6|2|479|0|-1|||0.0||0.0|
28285|193|4|0|453|0|108|[3254, 204, 2869, 2754]|[3624, 1825, 2364, 366]|0.031413612565445025|0.0675110459485202|0.03414634146341464|0.07280897567833744
23921|604|6|1|491|0|-1|[1729]|[600]|0.0|0.06619436121784301|0.0|0.07046123894113837
16352|193|4|0|453|0|108|[3254, 204, 2869, 397]|[3624, 1825, 2364, 366]|0.046341463414634146|0.0675110459485202|0.0467706013363029|0.07280897567833744
26891|193|4|0|453|0|108|[3254, 204, 679, 2869, 397, 3977]|[1825, 1666, 3624, 3977, 366, 2364]|0.0539568345323741|0.06005851444035104|0.05329153605015674|0.06527859723024002
11767|77|4|1|491|0|66||||||
24738|77|4|1|491|0|66|[1807]|[1072]|0.3333333333333333|0.11046666598527113|0.14285714285714285|0.12465251580925525
21400|430|4|0|39|3|140|[327, 3978]|[3978, 2012]|0.0|0.13323852150043486|0.0|0.158593306865703
11113|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
18320|703|10|0|515|0|84|[1176, 732, 1003, 17, 3910]|[252, 3910, 519]|0.11864406779661017|0.0808991996720312|0.13043478260869565|0.09076558853091592
7091|703|10|3|515|0|84|[1176, 732, 1003, 17, 3916]|[252, 3916, 519]|0.0|0.07700702216266796|0.0|0.08481913844227273
17489|20|10|0|276|0|167|[3259, 88]|[2346]|0.17857142857142858|0.072080463810733|0.1925925925925926|0.07975389307567264
5065|356|4|2|514|0|187|[2732, 2912]|[252, 519]|0.0|0.09123424198429686|0.0|0.1018741994152077
10032|356|4|2|514|0|187|[2732, 2912]|[252, 519]|1.0|0.09123424198429686|1.0|0.1018741994152077
14886|356|4|2|514|0|187|[2732, 2912]|[252, 519]|0.0|0.09123424198429686|0.0|0.1018741994152077
31474|322|10|1|536|0|19|[1022]|[34]||0.07353376764861842|0.0|0.08079304508088073
7337|322|10|2|536|0|19|||||0.0|
28209|389|4|1|468|0|76|[3867, 3024, 3980]|[1682, 3980, 1543]||0.05322877218319961||0.05667892307058487
19934|1163|8|0|448|0|39|[2561, 3410, 2085]|[1480, 1677, 366]|0.4|0.06368796204463732|0.3333333333333333|0.06642255217364025
25262|322|6|1|536|0|46|||0.0||0.0|
17633|799|10|3|503|0|17|[3910, 3911, 1091, 1083]|[275, 965, 3910, 3911]|0.0|0.07356046131895698|0.0|0.0814742847012943
6358|1100|4|1|514|0|187|||0.0||0.0|
3860|1249|4|1|530|0|-1|[3005, 3981]|[3981, 366]|0.0|0.05550643448251738|0.0|0.06011818188469502
28265|580|10|0|515|0|132|[3128, 1604, 533]|[252, 2597, 519]|0.11764705882352941|0.09731688475341248|0.13043478260869565|0.10424801776718096
23895|1277|4|1|491|0|144||||||
32068|1295|6|1|495|0|33|[2136]|[1072]|0.5|0.11046666598527113|0.5|0.12465251580925525
13294|262|10|2|491|0|156|[1807]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
29773|1295|6|1|495|0|33|[2136]|[1072]||0.11046666598527113|0.0|0.12465251580925525
3215|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
13039|430|4|2|87|3|73|[2786, 3982]|[2012, 3982]|0.0|0.10958135034665972|0.0|0.1114471412375362
10098|1295|6|1|495|0|33|[2136]|[1072]|1.0|0.11046666598527113|1.0|0.12465251580925525
21657|748|10|0|508|0|8|[2605, 2308, 308, 3688, 2961, 284, 12]|[600, 322, 2364]|0.16666666666666666|0.08297831360691849|0.1111111111111111|0.08985685430691077
30117|1368|4|0|474|0|-1|[1212, 1946, 562, 141]|[3288, 2346, 2364]|0.0|0.08524455615650472|0.0|0.0965649030041404
17382|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
17623|163|4|1|474|3|159|[2722, 3625, 2049, 3981]|[2346, 3981, 366]|0.0|0.06103111092525593|0.0|0.06666341894835423
29897|356|4|2|514|0|187|[178, 2732, 3682, 2912, 3464]|[2346, 252, 519]|0.0|0.08484964925977558|0.0|0.09450076396869601
31648|484|10|0|503|0|180|[1091, 1651]|[275, 965]|0.07692307692307693|0.08955942740200978|0.0625|0.09928532314011966
20998|356|4|0|514|0|187|[178, 2732, 3682, 2912, 3464]|[2346, 252, 519]|0.0|0.08484964925977558|0.0|0.09450076396869601
6950|251|4|1|514|0|-1|[1098, 3900, 3903, 2866, 2794, 2366, 1048, 3265, 198, 536, 3856]|[252, 3900, 3903, 519]|0.0|0.06853116692032658|0.0|0.07818803337148857
6212|622|4|1|491|3|144|[1980]|[1072]|0.3333333333333333|0.11046666598527113|0.6666666666666666|0.12465251580925525
24104|484|10|1|503|0|180|[3916]|[3916]|0.0|0.048552582519410116|0.0|0.0507090164964028
24229|150|4|2|486|0|144|||0.5||0.4|
29275|356|4|2|514|0|187|[178, 2732, 3682, 2912, 3464]|[2346, 252, 519]|0.0|0.08484964925977558|0.0|0.09450076396869601
68|356|10|0|515|0|188|[450, 1085, 1903]|[2928, 252, 519]|0.0|0.08652967219986774|0.07142857142857142|0.09674651138569083
7682|82|4|1|491|0|66|[1920, 3983]|[1682, 3983]|0.0|0.10291367223976836|0.0|0.1137130574453502
9063|356|4|0|513|0|-1|[1998, 1307]|[2723, 519]|0.0|0.11322906692408585|0.0|0.1265306474706775
16473|175|6|2|495|3|33|[2136, 683]|[1072, 2793]|0.0|0.09651877513420885|0.0|0.10749375986428186
31712|356|4|2|513|0|-1|[1998, 1307]|[2723, 519]|0.0|0.11322906692408585|0.0|0.1265306474706775
13193|356|4|2|513|0|-1|[1998, 1307]|[2723, 519]|0.0|0.11322906692408585|0.0|0.1265306474706775
4534|438|10|1|240|3|84|||0.0||0.0|
10120|8|4|1|462|0|10|[1505, 3827, 1453, 2269]|[3624, 1825, 1682, 366]|0.0|0.0641776115886013|0.0|0.06961141094081238
5417|1093|4|1|491|3|144|[1033, 3984]|[3984, 2012]|0.0|0.13121533969530078|0.0|0.1552600120962236
11653|1216|6|1|536|0|46|[3601]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
5640|452|4|0|510|0|-1|[3005, 807, 2298]|[2346, 366]|0.06896551724137931|0.06604221062606733|0.05555555555555555|0.07184628119929182
960|1216|6|1|536|0|46|[3393]|[34]|0.5|0.07353376764861842|0.5|0.08079304508088073
27920|1180|4|0|398|0|129|[2256, 3915, 41, 1518, 3912, 3914]|[3912, 370, 3915, 3914]|0.05|0.12359050574804453|0.043478260869565216|0.13483617355586552
28896|772|10|1|503|0|17|[2833, 146, 1138]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
25435|519|4|1|491|0|144|||0.0||0.0|
23534|1180|4|0|398|0|129|[2256, 2105, 3915, 41, 1518, 3912, 3914, 3924]|[3912, 3914, 3915, 370, 3924, 2105]|0.1974921630094044|0.1160748771013795|0.21971830985915494|0.12742260281973364
23962|519|4|1|491|0|144||||||
678|1295|6|1|495|0|33|[2136]|[1072]|0.16666666666666666|0.11046666598527113|0.14285714285714285|0.12465251580925525
31628|1246|6|2|536|0|46|||0.0||0.0|
15618|745|10|0|503|0|17|[1973, 2372, 2995, 3654, 3912, 3914, 3985]|[3912, 3914, 3056, 3985, 3189, 2364]|0.2878787878787879|0.09908321896323102|0.3129251700680272|0.11026986728944865
31655|267|4|0|514|0|187|[798, 2732, 1449, 1383, 1844, 2528]|[2364, 252, 519]|0.0|0.0919264085839172|0.0|0.10169196126077572
21239|453|4|0|474|0|-1|[281, 2927, 3783, 995, 3445]|[3616, 2364, 2006]||0.13286308120650306||0.14370605574474934
30795|745|10|0|503|0|17|[1973, 2372, 2995, 3654, 3912, 3985]|[3912, 3056, 3985, 3189, 2364]|0.09302325581395349|0.09336807811311118|0.07692307692307693|0.10410560793605901
11575|267|4|0|514|0|187|[798, 2732, 1449, 1383, 1844, 2528]|[2364, 252, 519]|0.0|0.0919264085839172|0.0|0.10169196126077572
27569|1036|4|2|430|0|159|[2722, 3625, 2049]|[2346, 366]|0.0|0.06604221062606733|0.0|0.07184628119929182
21620|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
27445|1295|6|1|495|0|33|[2136, 3903]|[1072, 3903]|0.0|0.07823785600289333|0.0|0.08968731535528297
3408|1429|6|0|302|3|45|[2629, 1920, 1772, 1505, 1760, 2925, 1124, 3987, 3988]|[1543, 2920, 3624, 2762, 1682, 3987, 3988]|0.109375|0.07957110275018212|0.16883116883116883|0.08708499700985728
7189|549|4|2|245|3|108|||0.0||0.0|
7867|406|10|0|503|0|184|[3704, 146, 1789, 1138, 1229]|[275, 2364, 965]|0.2222222222222222|0.09080986552905913|0.15384615384615385|0.09996604374405037
26914|326|4|1|487|0|66|[1402, 1849]|[3288, 875]||0.09237617254270661||0.1103203871533445
16236|326|4|1|487|0|66|[1402, 1849]|[3288, 875]|0.0|0.09237617254270661|0.5|0.1103203871533445
6147|618|4|0|321|0|144|[2341, 777, 529, 30, 1685, 1059, 3268, 2104, 3284, 3945, 3944, 3937]|[3937, 3624, 3945, 3944, 1840, 1682, 1557, 2231, 2364]|0.07241379310344828|0.07590545382750162|0.07973421926910298|0.08268162021320212
31736|484|10|3|503|0|185|[3424, 428, 2995, 1164, 3916]|[621, 2364, 3189, 3916]|0.0|0.07186458785712845|0.0|0.0794672400808202
6732|287|10|0|503|0|122|[74, 669, 69, 1124, 803, 3702, 1775, 1114, 147, 3989]|[3616, 3330, 1543, 366, 3056, 3989, 2006, 2012]|0.02857142857142857|0.09283573101170522|0.02631578947368421|0.10185247561586902
13839|1247|10|1|505|0|126|||0.0||0.0|
16356|451|4|1|491|0|66||||||
24751|827|4|0|370|3|89|[3267]|[2793]|0.0|0.08257088428314657|0.0|0.09033500391930849
18401|827|6|0|535|3|121|[3307]|[2793]|0.0|0.08257088428314657|0.045454545454545456|0.09033500391930849
24391|1180|4|1|128|3|66|[1033, 3990]|[2012, 3990]|0.0|0.14069870964670156|0.0|0.14752305285236156
9099|1180|4|0|128|3|66|[1033, 3389, 3990]|[2012, 3990, 2231]|0.1|0.12176142275497527|0.07692307692307693|0.12858889720152242
26252|513|4|1|491|0|66||||||
21544|1163|8|1|448|0|39|[2561, 3410]|[1677, 366]|0.0|0.059222563611670345|0.0|0.06318240885684875
18405|1180|4|0|128|3|66|[1033, 3990]|[2012, 3990]|0.25|0.14069870964670156|0.2222222222222222|0.14752305285236156
31037|1163|10|0|448|0|39|[2561, 3410]|[1677, 366]|0.0|0.059222563611670345|0.0|0.06318240885684875
12367|37|10|1|536|0|19||||||
5933|322|6|1|536|0|46||||||
5367|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
29819|1004|10|3|358|3|95|[2434, 2389, 2443, 1650, 3625]|[2793, 2346, 2364]|0.25|0.08265402995901248|0.25|0.09047212731563097
12123|1058|10|0|491|0|101|[3916, 3613, 1077]|[3860, 3916, 3613]|0.0|0.045517676303856634|0.0|0.051762180486948826
6388|1295|6|1|495|0|33|||0.0||0.0|
2447|196|10|0|503|0|17|[2790, 2014]|[422, 2231]|0.0|0.05809456709429714|0.0|0.06364014913491725
12550|783|10|0|502|3|45|[3910, 3911, 3262, 2287]|[275, 965, 3910, 3911]|0.0|0.07356046131895698|0.0|0.0814742847012943
28730|1295|6|2|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
29516|206|10|1|511|0|101|||0.0||0.0|
25442|1295|6|1|495|0|33|[2136]|[1072]|0.2|0.11046666598527113|0.16666666666666666|0.12465251580925525
30128|206|10|1|511|0|101|||0.0||0.0|
17902|1247|6|1|502|0|124|[3790]|[2364]|0.0|0.09331074178315785|0.0|0.10132748495191175
2668|366|6|0|497|0|13|[2035, 2691, 862]|[2346, 2364]|0.0625|0.08269560279694543|0.05|0.0905406890137922
7944|771|10|0|503|0|17|[1775, 3934]|[3056, 3934]|0.3333333333333333|0.08967047005448017|0.6666666666666666|0.10927899581942642
27406|322|6|1|536|0|46|[1221]|[34]||0.07353376764861842||0.08079304508088073
66|196|10|2|507|0|17|[2197]|[2920]|0.0|0.11465462315958536|0.0|0.12216983098054533
2416|514|4|0|474|0|-1|[2219]|[2364]|0.0|0.09331074178315785|0.0|0.10132748495191175
23978|167|4|1|470|0|82|[3171, 3407]|[3330, 959]|0.3333333333333333|0.10753394496654463|0.3333333333333333|0.11902015755684997
5145|322|6|1|536|0|46|[1221]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
22795|588|4|0|455|3|166|[3991, 1630]|[754, 3991]|0.0|0.0009698061937654822|0.0|0.0008974758829045532
12864|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
21830|588|4|2|455|3|166|[3991, 1630]|[754, 3991]|0.0|0.0009698061937654822|0.0|0.0008974758829045532
5892|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.14285714285714285|0.12465251580925525
6693|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
30863|150|10|1|507|0|122|[2091, 1732]|[298, 678]|0.0|0.046308134639683536|0.0|0.054731820372123235
31622|150|10|1|507|0|122|||0.0||0.0|
17704|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
18751|1366|10|2|537|0|1|||0.0||0.0|
8796|1337|10|0|359|0|156|||0.0625||0.05263157894736842|
3407|1136|10|1|503|0|122|||0.09090909090909091||0.06666666666666667|
19983|1136|10|2|503|0|122|||0.0||0.0|
6667|150|4|1|474|0|108|[3068]|[1677]|0.0|0.058441169781939035|0.0|0.06242614839078651
30874|147|4|0|491|3|89|[218, 2767]|[1072, 2006]|0.0|0.13569184623850356|0.2|0.14961462795830624
31346|823|4|0|521|0|-1||||||
15648|1366|10|1|537|0|1|[2834]|[34]||0.07353376764861842||0.08079304508088073
23658|150|4|1|468|0|108|[3024, 3955]|[1682, 3955]|1.0|0.09669380084788862|1.0|0.10824281746622169
20082|823|4|1|474|0|-1|||0.0||0.0|
32213|0|6|0|308|3|17|[1772, 3882, 3993]|[3624, 3993, 1682]|0.037037037037037035|0.060902665668392364|0.05084745762711865|0.08077581629073592
19271|160|10|2|489|0|28|||0.0||0.0|
26931|771|10|3|502|0|17|[318, 3262, 2032, 2334]|[275, 2364, 965]|0.0|0.09080986552905913|0.0|0.09996604374405037
32689|588|4|1|450|3|76|[344, 773]|[1825, 1677]|0.0|0.04474809595209524|0.0|0.04826827400172517
11225|770|10|0|505|0|84|[2636, 1071]|[3288, 875]|0.0|0.09237617254270661|0.0|0.1103203871533445
19817|847|4|0|310|3|151|[2569, 3994]|[1682, 3994]|0.0|0.0658831252514167|0.0|0.07684694611919302
12098|847|4|2|310|3|151|[2569, 3994]|[1682, 3994]|0.2|0.0658831252514167|0.125|0.07684694611919302
31742|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
27905|1295|6|0|495|0|33|[2136]|[1072]|0.1111111111111111|0.11046666598527113|0.2222222222222222|0.12465251580925525
20639|847|4|2|310|3|151|[2569, 3994]|[1682, 3994]|0.0|0.0658831252514167|0.1|0.07684694611919302
15113|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.0|0.12465251580925525
30812|1295|6|1|495|0|33|[2136]|[1072]|0.0|0.11046666598527113|0.125|0.12465251580925525
27982|1383|1|2|513|0|78|[3900, 3901, 3904, 3903, 340]|[3904, 600, 3900, 3901, 3903]||0.040121567829795854|0.0|0.04632774758113723
26469|150|10|1|503|0|45||||||
10747|1295|6|1|495|0|33|||0.0||0.25|
6493|150|10|2|503|0|17|||0.0||0.0|
32703|123|4|1|33|3|66|[3775, 3995]|[3995, 2012]|0.0|0.11717073957452129|0.0|0.1335259773665926
9106|123|4|1|33|3|66|[3775, 3995]|[3995, 2012]|0.25|0.11717073957452129|0.5|0.1335259773665926
9657|150|10|2|503|0|9|[1772, 3968]|[3968, 1682]|0.0|0.08245911579958543|0.0|0.08665416436211634
18842|782|10|3|502|0|178|[3639, 3916]|[3860, 3916]|0.0|0.05084965737812923|0.0|0.05541224796630892
8522|221|10|1|503|3|137|[2833, 2032]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
31185|1141|4|1|533|0|75|[2074, 2175, 3688, 1358, 3916]|[600, 3617, 2364, 3916]|0.1|0.06610606822242864|0.07142857142857142|0.07034337875300557
19343|320|10|1|509|0|132|[667]|[3189]|0.0|0.09144368793907605|0.0|0.10487751374720032
11822|10|4|1|244|0|153|||0.0||0.0|
29183|1218|10|1|503|0|85|[3424]|[3189]|0.0|0.09144368793907605|0.0|0.10487751374720032
28143|823|4|2|520|0|-1|||||0.0|
3869|587|10|1|536|3|156|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
13211|998|10|0|416|3|141|[2580, 1843]|[2723, 519]|0.3178294573643411|0.11322906692408585|0.3288590604026846|0.1265306474706775
24010|934|4|1|487|0|66|||0.0||0.0|
3658|782|10|1|502|0|185|[3639, 3916]|[3860, 3916]|0.0|0.05084965737812923|0.0|0.05541224796630892
29215|1200|4|1|465|0|-1|[2643, 3199, 748]|[3330, 366, 959]||0.09169061579149697|0.0|0.10065966147887033
21898|614|10|1|503|0|-1|[3229, 1755]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
22824|680|10|0|515|0|188|[3799]|[252]|0.0|0.0807141929309725|0.0|0.0902518024410975
10802|810|10|1|506|0|9|[3260, 3755, 1889]|[275, 2364, 965]|0.0|0.09080986552905913|0.0|0.09996604374405037
12222|782|10|0|502|0|185|[3639]|[3860]|0.0|0.053146732236848335|0.0|0.06011547943621504
13746|1093|4|1|489|0|66|||||0.0|
22018|671|10|0|198|0|8|[3639]|[3860]|0.15|0.053146732236848335|0.17391304347826086|0.06011547943621504
3948|1331|10|2|491|3|39|[3903, 3910, 3911, 385]|[3911, 370, 3910, 3903]||0.07110488207940095|0.0|0.07859281119188674
8893|827|4|0|363|3|89|[1250, 3836]|[2793]|0.03571428571428571|0.08257088428314657|0.029850746268656716|0.09033500391930849
22826|612|10|3|503|0|77|[146, 1138]|[275, 965]|1.0|0.08955942740200978|0.5|0.09928532314011966
14977|748|4|0|468|0|108|[3024, 1146, 3955, 3956, 3997]|[3624, 1682, 3955, 3956, 3997]|0.0|0.07448862579266882|0.0|0.08278648268387649
3288|1295|10|1|511|0|101|||||0.0|
31410|612|10|1|503|0|77|[146, 1138]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
29200|257|10|1|536|0|156|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
2628|792|10|0|444|3|84|[3910, 3911, 789, 3961, 3999]|[3910, 3911, 2838, 3961, 3999]|0.18518518518518517|0.08537153955431942|0.18333333333333332|0.08890496144300665
18891|612|10|0|503|0|77|[146, 1138]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
3737|612|10|1|503|0|77|[578, 720]|[275, 965]||0.08955942740200978||0.09928532314011966
29514|612|10|0|503|0|77|[578, 1081]|[275, 965]|0.0|0.08955942740200978|0.0|0.09928532314011966
14124|274|4|1|457|0|-1|||0.0||0.0|
13435|500|10|0|507|0|9|[1421, 644, 2632, 3447]|[298, 3330, 678, 959]|0.4|0.07692103980311409|0.36363636363636365|0.0868759889644866
13763|1180|4|1|388|0|88|[3513]|[2793]|0.07894736842105263|0.08257088428314657|0.07894736842105263|0.09033500391930849
8046|675|4|0|474|0|-1|[1073, 2447, 3436, 3274, 1358]|[600, 3617, 2231]|0.15384615384615385|0.06881593251955642|0.15384615384615385|0.0733525331545173
18410|1249|10|1|503|0|39|[2833, 907]|[275, 965]|0.25|0.08955942740200978|0.2|0.09928532314011966
24915|604|6|1|41|0|146|[327, 4000, 4001]|[4000, 4001, 2012]||0.1742546231853087|0.0|0.17343364414049633
32209|768|4|1|486|0|144|[547]|[1072]|0.25|0.11046666598527113|0.25|0.12465251580925525
11037|792|10|1|444|3|84|[3902, 3903, 3910, 3257, 394, 3911, 2872]|[3910, 3911, 2346, 2838, 3902, 3903]|0.0|0.06257924060453875|0.0|0.06944947459169971
18898|768|4|1|486|0|144|[547]|[1072]|0.0|0.11046666598527113|0.5|0.12465251580925525
9491|1249|10|1|503|0|39|[3262, 907]|[275, 965]|0.26666666666666666|0.08955942740200978|0.25|0.09928532314011966
24819|1435|10|2|535|0|85|[562, 3625, 1701, 3155]|[2346]|0.0|0.072080463810733|0.0|0.07975389307567264
23977|792|10|0|439|3|84|[3910, 789, 3999]|[3999, 3910, 2838]|0.22033898305084745|0.09048218593357814|0.24285714285714285|0.09541567101038968
24906|604|6|2|495|0|-1|[327, 4002]|[4002, 2012]|0.0|0.12217005170052586|0.0|0.1291570941233631
5720|737|4|1|536|3|144|[1369, 3040, 1112, 2452, 1879]|[1559]|0.0|0.071736496432399|0.07142857142857142|0.08137159562858011
15987|402|10|1|536|3|147|[300]|[34]|0.0|0.07353376764861842|0.0|0.08079304508088073
15878|765|6|1|490|0|128|[1807]|[1072]|0.0|0.11046666598527113|0.25|0.12465251580925525
