itemID|brand|feature_1|feature_2|feature_3|feature_4|feature_5|categories|categories_level_2
32703|123|4|1|33|3|66|[3775, 3995]|[3995, 2012]
9106|123|4|1|33|3|66|[3775, 3995]|[3995, 2012]
9657|150|10|2|503|0|9|[1772, 3968]|[3968, 1682]
18842|782|10|3|502|0|178|[3639, 3916]|[3860, 3916]
8522|221|10|1|503|3|137|[2833, 2032]|[275, 965]
31185|1141|4|1|533|0|75|[2074, 2175, 3688, 1358, 3916]|[600, 3617, 2364, 3916]
19343|320|10|1|509|0|132|[667]|[3189]
11822|10|4|1|244|0|153||
29183|1218|10|1|503|0|85|[3424]|[3189]
28143|823|4|2|520|0|-1||
3869|587|10|1|536|3|156|[300]|[34]
13211|998|10|0|416|3|141|[2580, 1843]|[2723, 519]
24010|934|4|1|487|0|66||
3658|782|10|1|502|0|185|[3639, 3916]|[3860, 3916]
29215|1200|4|1|465|0|-1|[2643, 3199, 748]|[3330, 366, 959]
21898|614|10|1|503|0|-1|[3229, 1755]|[275, 965]
22824|680|10|0|515|0|188|[3799]|[252]
10802|810|10|1|506|0|9|[3260, 3755, 1889]|[275, 2364, 965]
12222|782|10|0|502|0|185|[3639]|[3860]
13746|1093|4|1|489|0|66||
22018|671|10|0|198|0|8|[3639]|[3860]
3948|1331|10|2|491|3|39|[3903, 3910, 3911, 385]|[3911, 370, 3910, 3903]
8893|827|4|0|363|3|89|[1250, 3836]|[2793]
22826|612|10|3|503|0|77|[146, 1138]|[275, 965]
14977|748|4|0|468|0|108|[3024, 1146, 3955, 3956, 3997]|[3624, 1682, 3955, 3956, 3997]
3288|1295|10|1|511|0|101||
31410|612|10|1|503|0|77|[146, 1138]|[275, 965]
29200|257|10|1|536|0|156|[300]|[34]
2628|792|10|0|444|3|84|[3910, 3911, 789, 3961, 3999]|[3910, 3911, 2838, 3961, 3999]
18891|612|10|0|503|0|77|[146, 1138]|[275, 965]
3737|612|10|1|503|0|77|[578, 720]|[275, 965]
29514|612|10|0|503|0|77|[578, 1081]|[275, 965]
14124|274|4|1|457|0|-1||
13435|500|10|0|507|0|9|[1421, 644, 2632, 3447]|[298, 3330, 678, 959]
13763|1180|4|1|388|0|88|[3513]|[2793]
8046|675|4|0|474|0|-1|[1073, 2447, 3436, 3274, 1358]|[600, 3617, 2231]
18410|1249|10|1|503|0|39|[2833, 907]|[275, 965]
24915|604|6|1|41|0|146|[327, 4000, 4001]|[4000, 4001, 2012]
32209|768|4|1|486|0|144|[547]|[1072]
11037|792|10|1|444|3|84|[3902, 3903, 3910, 3257, 394, 3911, 2872]|[3910, 3911, 2346, 2838, 3902, 3903]
18898|768|4|1|486|0|144|[547]|[1072]
9491|1249|10|1|503|0|39|[3262, 907]|[275, 965]
24819|1435|10|2|535|0|85|[562, 3625, 1701, 3155]|[2346]
23977|792|10|0|439|3|84|[3910, 789, 3999]|[3999, 3910, 2838]
24906|604|6|2|495|0|-1|[327, 4002]|[4002, 2012]
5720|737|4|1|536|3|144|[1369, 3040, 1112, 2452, 1879]|[1559]
15987|402|10|1|536|3|147|[300]|[34]
15878|765|6|1|490|0|128|[1807]|[1072]
20984|386|10|1|243|0|45|[3107, 3469, 3520, 674, 3587, 3916]|[1480, 2364, 366, 3916]
23979|402|10|1|536|3|147|[300]|[34]
11885|612|10|1|503|0|-1|[2833, 1755]|[275, 965]
4593|322|6|1|536|0|46|[3810]|[34]
8991|1015|10|1|503|3|28|[2833, 1184]|[275, 965]
5251|827|4|0|487|0|144|[3316, 547]|[1072, 2597]
634|1015|10|1|503|3|28|[2833, 1184]|[275, 965]
10058|177|10|0|503|0|101|[3424, 191, 1533]|[2364, 3189, 1677]
20709|1180|4|2|388|0|88|[3513]|[2793]
31727|246|4|1|474|0|-1||
14787|771|10|0|502|0|178|[533, 2361]|[2364, 2597]
30369|406|10|0|503|0|9|[1350, 1571]|[2364, 686]
8181|406|10|1|503|0|45|[1772, 1571, 3948]|[3948, 1682, 2364]
15741|396|6|2|499|3|-1|[1921, 394, 862, 1301]|[2346, 2109, 1062]
25559|1006|4|0|487|3|66|[846, 1066, 3901, 3905, 3903]|[3905, 2346, 3901, 3903]
23394|402|10|1|536|0|147|[2178, 300, 4004]|[1682, 34, 4004]
14375|1006|4|0|487|3|66|[846, 1066, 3901, 3905, 3903]|[3905, 2346, 3901, 3903]
12604|402|10|1|536|0|147|[2178, 300, 4004]|[1682, 34, 4004]
3539|617|4|0|65|3|144|[274, 1952, 480, 1454, 4005]|[34, 4005, 2920, 2364, 2012]
21249|839|10|0|359|3|95|[2275, 1650, 3173, 2452, 3468]|[3624, 2793, 1559]
5850|458|4|1|526|0|-1||
14140|617|10|1|536|3|156|[274, 1047, 1920, 1454, 3907, 4006]|[34, 3907, 4006, 2920, 1682, 2364]
11630|1496|6|0|170|3|122|[1350, 3914]|[3914, 686]
30134|1305|4|1|458|0|-1||
14123|389|4|1|468|0|-1||
16164|1126|4|0|507|0|-1|[3242, 2091, 67]|[298, 2364, 678]
12577|1126|4|0|202|3|108|[3242, 922, 2091, 548, 1917]|[2917, 678, 3624, 298, 2364]
2503|1126|10|0|513|0|132|[3242, 176, 2731, 1501, 1614, 2839]|[298, 2364, 678, 2231]
30453|1126|10|3|202|3|137|[3242, 922, 2091, 3661, 3916]|[2917, 678, 298, 3916, 2364]
28424|1126|4|0|507|0|108|[3242, 2091, 1391]|[298, 2364, 678]
25338|265|4|1|536|0|144|[300]|[34]
29758|265|4|1|536|0|144|[300]|[34]
10579|1322|4|1|489|3|66|[855, 3908]|[2012, 3908]
25022|1322|4|1|489|3|66|[855, 3908]|[2012, 3908]
24016|748|6|0|506|0|137|[3755, 702]|[275, 965]
6775|906|10|2|502|0|178|[3900, 3901, 3902, 3903, 3910, 163, 3639, 1085]|[3910, 2928, 3860, 3900, 3901, 3902, 3903]
14467|1496|6|0|170|3|122|[1350, 3914]|[3914, 686]
4648|28|4|3|491|3|144|[218, 1807, 871, 3914, 3916]|[3914, 3916, 621, 1072, 2006]
28345|174|10|1|474|3|39|[3005, 3981]|[3981, 366]
11004|1040|4|0|527|0|161|[3107, 206]|[1480, 366]
30178|333|4|0|19|0|144|[545, 2021, 414, 2393, 4007]|[1062, 2012, 2364, 4007]
11916|1058|4|1|491|0|66|[1807]|[1072]
6685|408|10|0|508|0|101|[3639]|[3860]
19719|402|6|2|538|3|46|[35]|[3504]
9972|1125|10|1|505|0|183|[2197]|[2920]
4179|1476|4|2|474|0|-1|[1803]|[366]
17498|366|6|0|498|0|13|[2035, 2748, 862]|[2346, 2364]
17184|221|10|0|503|3|17|[1091, 1083, 2325, 3090]|[275, 965]
12132|150|10|1|503|0|9||
10897|1420|6|0|525|3|81|[363, 2079, 1983, 299, 384]|[3504, 600, 2231]
10012|235|4|0|538|3|84|[482, 3915, 3913, 4008, 3914]|[4008, 3913, 3914, 3915, 3504]
12199|430|4|1|362|3|89|[3836]|[2793]
23769|392|10|0|515|0|188|[3900, 3901, 3902, 3903, 3910, 450, 1868, 3214, 3799]|[3910, 519, 252, 3900, 3901, 3902, 3903]
982|748|4|3|508|0|128|[3639, 308, 2961, 1323, 284, 1694, 1472, 12, 2422, 3916]|[600, 3860, 2364, 3916]
11080|392|10|0|515|0|188|[3900, 3901, 3902, 3903, 3910, 450, 1868, 3214, 3799]|[3910, 519, 252, 3900, 3901, 3902, 3903]
5273|271|6|1|525|0|46|[35]|[3504]
8177|392|10|0|515|0|92|[3900, 3901, 3902, 3903, 3910, 1176, 732, 17, 536]|[3910, 519, 252, 3900, 3901, 3902, 3903]
32084|1232|4|0|474|0|-1|[1244, 1086, 2189, 949]|[3624, 2793, 2723]
12237|924|6|0|232|3|122|[1173, 74, 69, 3915, 147, 4009]|[3616, 4009, 3915, 366, 1840, 3056]
970|1180|10|0|515|0|132|[3900, 3901, 3903, 3282]|[252, 3900, 3901, 3903]
22091|1040|4|1|452|0|12|[3254, 2483, 3073, 1316, 4010]|[1825, 4010, 1677, 366]
19029|1040|4|1|452|0|12|[4010]|[4010]
3585|1040|4|1|452|0|12|[4010]|[4010]
1823|964|4|1|491|0|144|[3900, 3910, 3905, 3902, 3903, 3911, 2252]|[3905, 2723, 3910, 3911, 3900, 3902, 3903]
28875|258|4|0|100|0|175|[2469]|[1072]
17654|974|6|1|441|3|117||
17358|964|10|1|505|0|126|[3900, 3910, 3902, 3903, 3911, 107]|[3910, 3911, 875, 3900, 3902, 3903]
2841|974|6|1|441|3|117|[3551, 2088]|[2364, 366]
20926|322|4|1|536|0|144|[3810]|[34]
20195|974|6|1|441|3|117|[3551, 2312, 2088]|[1666, 2364, 366]
20383|235|4|0|538|3|84|[482, 2235, 3915, 3913, 4008, 3914]|[4008, 3913, 3914, 3915, 3504, 2231]
15986|974|6|1|441|3|117|[3315, 2088]|[2364, 366]
26702|987|10|1|506|0|17|[3755, 421]|[252, 965]
3656|235|4|0|538|3|84|[2709, 3924, 2235, 3915, 3913, 4008, 3914]|[4008, 3913, 3914, 3915, 3504, 3924, 2231]
29619|1420|6|0|525|0|115|[363, 2079]|[3504]
15406|1420|10|1|525|3|39|[2620]|[3504]
11201|314|4|0|514|0|187|[2732, 2451]|[252, 519]
26767|408|10|1|508|0|8|[3639]|[3860]
8485|671|10|1|340|0|84|[1212, 562, 2389, 3525, 141, 1701]|[3288, 857, 2346]
1288|314|4|1|514|0|187|[2732, 2451]|[252, 519]
15942|1420|6|2|525|3|111|[2620]|[3504]
1263|1015|4|1|490|0|144|[188, 1390]|[1072, 2762]
11461|893|4|0|531|0|148||
20167|827|10|1|491|3|156|[1807]|[1072]
16928|1058|6|0|497|3|-1|[2035, 3625, 862]|[2346]
10027|539|10|0|515|3|92|[1176, 732, 17, 3240, 2207, 115]|[252, 519]
24026|539|10|0|515|3|92|[1176, 732, 17, 3240, 2207, 115]|[252, 519]
14852|239|4|1|462|0|10||
491|539|10|1|515|3|92|[1176, 732, 17, 3240, 2207, 115]|[252, 519]
9415|748|10|0|502|0|45|[3910, 3902, 870, 2833, 146, 3262, 1091, 1085, 2197, 1138]|[965, 3910, 2920, 2928, 275, 3902]
15208|617|4|1|487|3|66|[3900, 3901, 3905, 3902, 3903, 3138, 1980, 2470, 1608, 2913]|[3905, 1072, 2364, 3900, 3901, 3902, 3903]
25041|280|4|0|487|0|53|[2203, 2716, 1980, 2470, 1608]|[1072, 2793]
30733|617|4|1|487|3|66|[3900, 3901, 3905, 3902, 3903, 3910, 2913, 3911]|[3905, 3910, 3911, 2364, 3900, 3901, 3902, 3903]
19557|280|4|0|487|0|53|[2203, 2716, 1980, 2470, 1608]|[1072, 2793]
9231|748|10|0|503|0|17|[3910, 3902, 2833, 1091, 1578, 1085, 2197, 2325]|[965, 3910, 2920, 2928, 275, 3902]
6733|280|4|1|487|0|53|[2203, 2716, 1980, 2470, 1608]|[1072, 2793]
3826|748|10|0|503|0|17|[3910, 3902, 578, 870, 2833, 601, 146, 1091, 1578, 1085, 2197, 3575, 1138]|[965, 3910, 2920, 2928, 275, 3902]
24650|1416|4|1|465|0|65||
26774|280|4|0|487|0|53|[2203, 2716]|[1072, 2793]
24015|748|10|0|503|0|17|[3910, 3902, 870, 2833, 1091, 1578, 1085, 2197, 411]|[965, 3910, 2920, 2928, 275, 3902]
5854|143|6|0|495|3|146|[2136]|[1072]
4587|748|10|2|503|0|17|[3910, 3902, 870, 2833, 1091, 1578, 1085, 2197, 1229]|[965, 3910, 2920, 2928, 275, 3902]
28515|143|6|0|491|3|117|[327, 4002]|[4002, 2012]
3584|73|10|0|421|0|3|[3224, 2690]|[2723, 519]
14322|1016|10|1|536|3|156|[2628]|[34]
22784|322|4|1|536|0|144||
723|1274|4|0|487|0|11|[2650, 4011, 3909]|[4011, 3909, 2838]
31728|408|10|1|508|0|101|[3639]|[3860]
17225|1058|6|1|497|3|-1|[2035, 3625, 862]|[2346]
22505|933|10|3|503|0|132|[3262, 2833, 1091, 1733, 1083, 386, 3916]|[275, 2364, 965, 3916]
29914|314|4|0|514|0|187|[2732, 2451]|[252, 519]
8348|748|10|0|502|0|178|[178, 2737]|[2346, 2364]
12409|1015|4|0|490|0|144|[188, 1390, 4015]|[1072, 2762, 4015]
12877|271|10|1|525|0|39|[554, 1466]|[3504]
3234|1317|10|0|524|0|130|[2320, 1895, 2167, 2581, 152, 3570]|[3624, 3451, 1790, 2231]
1751|314|4|0|514|0|187|[1098, 2866]|[252, 519]
18236|15|4|0|502|0|161|[1114, 4014]|[4014, 2006]
12008|539|10|1|515|0|92|[1176, 732, 17, 3240, 2207, 115]|[252, 519]
14682|1058|6|0|497|3|-1|[2035]|[2346]
7852|1180|4|0|401|0|44|[3051, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259, 3569]|[1559]
22148|539|10|1|515|3|92|[1176, 732, 17, 3240, 2207, 115]|[252, 519]
21250|971|4|1|465|0|-1|[2643, 748]|[3330, 959]
25538|1311|4|1|244|3|166||
15945|906|6|2|521|0|128||
29460|928|4|0|332|3|53|[385]|[370]
9685|1410|4|0|487|0|16|[914, 2473]|[1072]
28005|1016|10|1|536|3|156|[2628]|[34]
26587|1040|4|0|469|0|51|[407, 323, 1328]|[336, 1677, 366]
15285|928|4|1|332|3|53|[385]|[370]
23292|1016|10|1|536|3|156|[2628]|[34]
11539|771|10|3|503|0|77|[146, 1138, 3916]|[275, 3916, 965]
32615|1040|4|0|469|0|51|[407, 323, 1328]|[336, 1677, 366]
1412|771|10|0|503|0|17|[3262, 1083, 3779]|[275, 965]
4186|961|6|0|441|3|117|[855, 4016]|[4016, 2012]
2356|568|4|1|271|3|171|[3901, 3900, 3903, 978, 347]|[2346, 3900, 3901, 3903]
1216|430|10|1|25|0|141|[545, 3700, 3801, 4017]|[4017, 2346, 2012]
19061|322|10|1|536|0|19||
1268|77|6|1|491|0|-1||
27999|1180|4|0|401|0|44|[3051, 169, 1879, 2612, 3668, 2547, 3047, 2738, 3514, 2259, 3569, 4018]|[4018, 1559]
28522|539|6|0|220|3|17|[2513, 2973, 3670, 767, 1760, 3263, 3924, 993, 3915, 3914, 4019]|[519, 2762, 3915, 3914, 1840, 4019, 3924, 2231, 252, 3263]
9671|632|10|1|536|3|156|[1629, 3979]|[34, 3979]
26101|598|6|1|491|0|117||
6399|82|4|1|491|0|66|[2203, 2716]|[1072, 2793]
25085|82|4|1|491|0|66|[1807]|[1072]
6386|408|10|1|508|0|8|[3639]|[3860]
17556|127|10|0|395|3|17|[2389, 2995, 2465, 1635, 1508, 1974]|[2793, 2346, 3189]
14157|271|4|2|479|0|66|[1920, 3923]|[1682, 3923]
18717|157|4|1|451|0|162|[376]|[336]
16369|1163|10|0|238|0|84|[3459, 3107, 3071, 1954, 711, 3448]|[1480, 1677, 366, 3056, 336]
29037|1180|4|0|327|0|163|[2256, 3042]|[370]
28713|389|4|1|456|0|37|[3005, 32]|[3616, 366]
21528|389|4|1|464|0|-1||
5069|1392|4|1|504|0|137|[2382, 3220]|[2917, 1735]
46|504|10|2|150|3|61||
2868|322|4|1|536|0|144||
6821|116|4|0|487|0|66|[2203, 2716]|[1072, 2793]
21153|1163|8|0|238|0|84|[3107, 747, 3071, 1954, 3448]|[1480, 1677, 366, 336, 857]
31057|1039|10|1|27|0|39|[813, 3961]|[3961, 2012]
9920|1156|4|1|496|0|33||
7068|221|10|2|500|3|-1|[3229, 879, 2864]|[275, 965]
26173|748|6|2|508|0|128|[3639, 178, 2961]|[2346, 3860, 2364]
12442|549|4|1|453|3|108||
10|1065|4|0|487|0|117|[3228, 1390]|[2762, 686]
3143|643|4|0|491|0|66|[3745, 1849, 2523]|[3288, 875]
10647|504|10|1|445|3|61|[2711]|[3752]
15307|643|4|0|491|0|66|[3745, 1849, 2523]|[3288, 875]
16820|1321|4|0|135|3|73|[2951, 1763, 3915, 1971, 3625]|[1072, 3915, 1763, 2346]
31184|1113|6|1|489|0|117||
23748|171|4|0|489|2|66|[2890, 2650, 1760, 3924, 1807]|[1072, 2762, 3924, 2838]
4991|1237|6|1|513|3|117||
19750|1237|6|1|513|3|117||
9142|402|10|2|538|3|85|[35]|[3504]
26121|1249|6|1|495|0|146|[2136]|[1072]
23023|402|6|1|538|0|46|[35]|[3504]
20764|393|4|1|491|3|66|[3901, 3905, 3902, 3903, 1355, 2473]|[3905, 1062, 1072, 3901, 3902, 3903]
11531|1249|6|1|495|0|146|[2136]|[1072]
23235|1249|4|1|495|0|33|[2136]|[1072]
31516|1156|4|1|496|0|33||
29701|1156|4|1|496|0|33||
20877|1156|4|0|496|0|33|[2136]|[1072]
15922|225|4|0|279|0|163|[1910, 3915]|[3915, 2006]
3363|933|10|0|502|0|84|[74, 3497, 3262, 870, 2833, 1091, 1601, 1247]|[3056, 275, 2364, 965]
883|1040|10|0|527|0|45|[3262, 3469, 98, 2926, 808, 594]|[1480, 2364, 965]
4262|120|10|1|519|3|17|[2335, 178, 154, 2872, 1085]|[2928, 2346, 2364]
26208|933|10|0|502|0|84|[3497, 3262, 870, 2833, 1091, 1553, 1247]|[3056, 275, 2364, 965]
10130|225|4|0|279|0|163|[218, 1704, 2432, 3915]|[3915, 2006, 2231]
31850|207|4|0|432|0|159|[2097, 4019, 1348]|[3330, 4019, 959]
22960|1513|4|2|495|0|146|[2136]|[1072]
6262|408|10|1|511|3|77||
31642|1249|6|1|495|0|146|[2136, 3903]|[1072, 3903]
3395|1379|6|1|491|3|111|[218]|[2006]
7231|1513|4|0|495|0|146|[2136, 3688]|[1072, 600]
30575|304|4|1|455|3|166||
13835|1249|4|1|495|0|33|[2136]|[1072]
21478|613|10|1|503|0|17|[870, 2325, 411]|[275, 965]
8722|1040|4|1|466|0|-1|[1854]|[686]
17282|1040|4|1|466|0|-1|[822, 308, 1749, 3595, 3561, 2345, 63]|[600, 686]
25396|1040|4|0|466|0|-1|[316, 2788, 947]|[2793, 1543]
31644|272|4|0|473|0|-1|[1555, 3903]|[686, 3903]
13102|1040|4|0|466|0|-1|[2788]|[2793]
10714|225|4|0|279|0|163|[1910]|[2006]
20335|1445|3|0|-1|-1|-1|[2209, 2320, 3581, 2594, 3283]|[2209, 3624, 3283, 2231, 3451]
23808|207|4|0|432|0|-1|[3548, 4019, 2578, 1163]|[3330, 4019, 959]
26256|74|4|1|489|0|66|[327, 4002]|[4002, 2012]
19811|207|4|0|432|0|-1|[3548, 4019, 2578, 1163]|[3330, 4019, 959]
6751|408|10|2|503|0|101||
9563|1259|4|1|469|3|-1||
19106|1042|10|0|395|3|25||
19437|1216|6|1|536|0|46|[603]|[34]
12230|1042|10|0|395|3|25||
571|1513|4|0|495|0|146|[2136]|[1072]
8616|1513|4|0|495|0|146|[2136]|[1072]
17934|1513|4|3|495|0|146|[2136, 3688]|[1072, 600]
7005|52|6|1|182|0|17|[585, 3960]|[3056, 3960]
4070|1513|4|2|495|0|146|[2136, 3688]|[1072, 600]
19634|52|6|0|182|0|17|[585, 3960, 3670, 278, 2167, 1664]|[3056, 3960, 2231]
30828|52|10|1|182|0|84||
23437|1232|4|0|467|0|-1|[3910, 3904, 3903, 3894]|[3904, 2793, 3910, 3903]
22823|52|6|1|187|3|115||
10380|52|6|1|187|3|115||
8849|792|4|1|491|3|66|[855, 3909, 3908]|[2012, 3909, 3908]
17865|806|4|1|248|3|166|[1373, 2022, 2861]|[1825, 1677, 366]
17188|792|4|1|491|3|66||
3054|1259|4|1|469|3|-1||
3335|552|4|1|468|0|-1|[308]|[600]
16682|74|4|1|491|0|66|[1807, 2473, 1010, 1121, 2176]|[1072, 2793]
29659|157|4|3|456|0|-1|[1979, 1672, 2072]|[3616, 1677, 366]
10619|74|6|1|489|0|-1|[327, 4021, 4002]|[4002, 2012, 4021]
26497|1259|4|2|469|3|-1||
26554|552|4|0|468|0|-1|[308]|[600]
28093|120|10|0|507|3|17|[2335, 3529, 2632]|[298, 2364, 678]
28869|120|10|1|519|3|85|[178, 154, 139, 1085]|[2928, 2346, 2364]
29642|322|10|2|536|0|19||
32481|1338|4|0|487|3|66|[2951, 3915]|[1072, 3915]
21042|362|4|1|455|0|166|[3254, 2843]|[1825, 366]
19965|362|4|1|455|0|166||
6436|1445|3|3|-1|-1|-1|[2209, 3222, 210, 2320, 2594, 3283, 3496, 1326, 3202, 2817]|[2209, 1543, 3283, 2231, 3451, 1790]
9812|1040|4|0|527|0|161|[3604, 3688, 3587, 1529, 98, 2926, 808, 594, 206]|[2917, 1480, 1677, 600, 2364]
25386|1438|6|1|525|0|117|[363, 2079]|[3504]
12608|406|10|0|500|0|-1|[3370, 879, 2120, 1855]|[275, 2364, 965]
19227|406|10|0|500|0|-1|[3370, 3444, 879, 2120, 1855]|[3444, 275, 2364, 965]
2960|406|10|0|500|0|-1|[3370, 3444, 879, 2120, 1855]|[3444, 275, 2364, 965]
2331|1156|4|1|495|0|33|[2136]|[1072]
29692|1229|10|1|56|0|72|[327, 414, 3958, 3959]|[3958, 2012, 1062, 3959]
9973|1265|4|1|514|0|187|[2448, 2732, 2258, 2528]|[2364, 252, 519]
17000|1265|4|1|514|0|187|[132, 2732, 2258]|[2364, 252, 519]
13837|897|4|1|514|0|187||
26485|1295|10|1|503|0|101||
2566|897|4|0|516|0|187||
5410|361|4|0|265|3|171|[3259, 2902, 978, 977, 1006, 2384]|[2346]
20412|361|4|0|265|3|171|[3259, 2902, 977, 1006, 2384]|[2346]
2403|1411|4|0|93|3|144|[2464]|[1072]
23082|1015|6|1|489|0|117|[855, 2136]|[1072, 2012]
28367|1411|4|0|93|3|144|[2464]|[1072]
12954|406|10|0|500|0|-1|[3370, 879, 2120, 1855]|[275, 2364, 965]
11035|581|6|0|201|3|122|[922, 1757]|[2917, 1735]
31949|325|1|0|168|3|78|[664, 669, 3973]|[1840, 2012, 3973]
31985|325|4|0|168|3|140|[669, 4024]|[4024, 2012]
31896|325|4|0|168|3|140|[669, 4024]|[4024, 2012]
11976|325|6|1|168|3|122|[669, 3973]|[2012, 3973]
31515|539|6|0|4|3|45|[3900, 3901, 3902, 3910, 390, 1796, 1708, 3914, 3915]|[3910, 519, 3914, 3915, 252, 3900, 3901, 3902]
6629|1295|4|1|511|0|-1||
25651|926|10|1|515|3|188|[450, 2765, 3799]|[252, 519]
5842|926|10|3|515|3|37|[1176, 536, 2190]|[252, 519]
11319|1295|4|1|511|0|-1|[2519]|[3852]
4837|1295|4|1|511|0|-1|[2519]|[3852]
28836|373|4|1|55|0|111|[327, 4020]|[4020, 2012]
15595|14|4|2|497|0|13||
1194|580|4|1|514|0|-1|[3261]|[2364]
29272|925|6|2|516|0|117||
16521|381|4|1|487|0|-1||
6905|641|4|0|487|0|66|[136]|[1072]
29960|322|10|1|536|0|19||
12270|978|10|0|503|0|17|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 2124]|[3910, 3911, 3901, 3860, 3900, 3613, 3902, 3903]
21658|978|10|0|502|0|180|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 3547]|[3910, 3911, 3901, 3860, 3900, 3613, 3902, 3903]
12794|993|4|1|282|3|66|[281, 3372]|[2364, 2006]
18468|993|4|0|282|3|66|[281, 3372]|[2364, 2006]
29115|993|4|0|282|3|66|[281, 237, 3372, 2242]|[1840, 2364, 2006, 2231]
3683|1180|6|0|169|3|45|[1772, 1350]|[1682, 686]
13020|1265|9|0|514|0|-1|[840, 1098, 2866, 2794, 2366, 1048, 3265, 198, 850]|[2364, 252, 519]
29998|586|4|1|491|0|66||
11881|1054|10|0|503|0|9|[1772, 1505, 3948]|[1682, 3948]
6169|1306|10|0|421|3|3|[3224, 2690]|[2723, 519]
31262|1306|10|0|421|3|3|[3224, 2690, 2700, 2964]|[1840, 2723, 519]
3451|1156|10|0|377|0|0|[813, 3961]|[3961, 2012]
15939|790|4|1|520|0|37|[394, 3736, 2783]|[2346, 1677]
2805|790|4|1|520|0|37||
6317|978|10|0|503|0|85|[3900, 3901, 3902, 3903, 3613, 3910, 3911, 2849]|[3910, 3911, 3901, 3860, 3900, 3613, 3902, 3903]
8729|1295|10|1|503|0|132||
23412|1295|10|1|503|0|101||
6096|219|4|1|536|0|1|[3720]|[34]
31065|1037|4|1|467|0|-1||
28284|1295|10|1|511|0|101|[163]|[3860]
22323|928|10|1|51|0|127|[327, 2897, 3413, 4027, 3920, 4028]|[2346, 4028, 3920, 4027, 2012]
1040|737|10|1|536|3|156|[300]|[34]
8802|1054|10|1|536|0|156|[2829]|[2793]
11926|1054|10|1|536|0|156|[2829]|[2793]
21401|1383|10|0|537|0|99|[3813, 1403]|[2793, 2364]
28267|340|10|1|204|0|45|[533]|[2597]
5132|1388|4|0|517|3|-1|[2765, 171, 2190]|[2231, 252, 519]
7894|523|10|0|503|0|17|[2995, 3654, 3915, 3914, 3506, 3540, 1164, 3976, 3913, 2325, 4029, 4030, 4031, 3970]|[3970, 3976, 3913, 3914, 3915, 621, 3056, 275, 3540, 3189, 4029, 4030, 4031]
15114|356|4|0|514|0|-1|[1098, 850]|[252, 519]
27100|1156|4|1|495|0|33|[3870, 2642]|[1062]
19289|356|10|0|515|0|188|[178, 450, 1085, 325]|[2928, 2346, 252, 519]
10038|356|10|2|515|0|188|[178, 450, 1085, 325]|[2928, 2346, 252, 519]
9750|23|6|1|495|0|146|[274, 2136, 1807, 781, 2942]|[2920, 2793, 1072]
563|356|10|2|515|0|188|[450, 1085, 3214, 2773, 1801, 3799]|[2928, 252, 519]
22669|356|10|0|515|0|92|[1176, 1085, 3240, 2207, 536]|[2928, 252, 519]
16577|167|4|1|467|0|-1|[464, 3901]|[3752, 3901]
29616|356|10|0|515|0|188|[450, 1085, 3214, 2773, 1801, 3799]|[2928, 252, 519]
291|356|10|0|515|0|188|[450, 1085, 3214]|[2928, 252, 519]
4715|147|6|1|487|3|48|[1524, 914, 547, 1980, 2470, 2473, 975, 3903, 2942]|[1072, 2793, 3903]
1826|1368|6|1|508|0|8|[178, 394]|[2346]
25166|147|6|0|487|3|48|[1524, 914, 547, 1980, 2470, 2473, 975, 3903, 2942]|[1072, 2793, 3903]
21711|1207|10|2|538|3|156||
23471|1368|4|2|502|0|160|[178]|[2346]
22812|1295|10|2|511|0|101|[163, 3688, 12, 3837, 2422, 3595, 3561, 1657]|[600, 3860]
17929|6|4|3|334|0|44|[1500, 1711, 2919]|[2364, 686]
30928|1368|4|1|502|0|160||
30435|1126|4|0|507|3|-1|[2091, 3529, 2449]|[298, 678]
11558|1249|10|1|503|0|45||
25603|1126|4|0|462|0|-1|[176, 3529, 3016, 895, 3492]|[298, 2364, 678]
15039|6|4|3|334|0|44|[1500, 1711, 2919]|[2364, 686]
9805|1126|4|1|462|0|-1|[176, 3529, 3016]|[298, 2364, 678]
31045|1126|4|0|462|0|-1|[176, 3529, 3016, 895, 3492]|[298, 2364, 678]
309|1126|4|0|533|0|75|[2175, 940, 3029]|[3617, 2364]
17486|1126|4|0|533|0|75|[2175, 940, 3029, 404]|[3617, 2364]
6706|1126|4|0|533|0|75|[2175, 940, 3029, 404]|[3617, 2364]
20084|147|4|0|491|3|66|[3775, 1807]|[1072, 2012]
15003|1054|10|1|536|0|156|[813, 4032]|[4032, 2012]
14482|147|4|1|491|3|66|[3775, 1807]|[1072, 2012]
24479|1368|4|1|502|0|160|[178]|[2346]
29938|455|4|1|244|3|76||
52|799|10|1|358|0|99|[1403]|[2793]
2833|1130|4|0|474|0|-1|[2011, 806, 1415, 3574, 1544, 3822, 3915, 3914, 2619, 237, 1482, 1193, 1382, 2671, 3431]|[3616, 3914, 3915, 1677, 366, 1840, 2231, 2011]
10083|799|10|1|358|0|99|[1403]|[2793]
3488|1249|10|1|491|0|39|[807, 3625, 2227, 3901]|[2346, 3901]
31666|5|4|1|491|0|66||
19832|1237|6|1|508|3|8|[3529, 1587]|[298, 678]
